FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,ADJUSTMENT,Correzione,TYPE_ACCOMMODATION,Tipologia di esercizio,ECON_ACTIVITY_NACE_2007,Attività economica (ATECO 2007),COUNTRY_RES_GUESTS,Paese di residenza dei clienti,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2023-11,15738290,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2023-12,18949630,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2024-01,19283941,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2024-02,20581607,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2024-03,24157263,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2024-04,28025516,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2024-05,40002340,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2024-06,53795179,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2024-07,76710786,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2024-08,84188928,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2024-09,50585783,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2024-10,31416979,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2024-11,17700164,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2024-12,19709559,,
M,Mensile,ITC1,Piemonte,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2019-01,880226,,
M,Mensile,ITC1,Piemonte,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2019-02,1015164,,
M,Mensile,ITC1,Piemonte,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2019-03,1099328,,
M,Mensile,ITC1,Piemonte,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2019-04,1125708,,
M,Mensile,ITC1,Piemonte,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2019-05,1268707,,
M,Mensile,ITC1,Piemonte,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2019-06,1442430,,
M,Mensile,ITC1,Piemonte,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2019-07,2000699,,
M,Mensile,ITC1,Piemonte,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2019-08,1964158,,
M,Mensile,ITC1,Piemonte,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2019-09,1357792,,
M,Mensile,ITC1,Piemonte,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2019-10,1060878,,
M,Mensile,ITC1,Piemonte,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2019-11,812171,,
M,Mensile,ITC1,Piemonte,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2019-12,862690,,
M,Mensile,ITC1,Piemonte,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2020-01,768085,,
M,Mensile,ITC1,Piemonte,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2020-02,761975,,
M,Mensile,ITC1,Piemonte,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2020-03,198532,,
M,Mensile,ITC1,Piemonte,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2020-04,94486,,
M,Mensile,ITC1,Piemonte,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2020-05,152082,,
M,Mensile,ITC1,Piemonte,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2020-06,397672,,
M,Mensile,ITC1,Piemonte,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2020-07,1015272,,
M,Mensile,ITC1,Piemonte,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2020-08,1371632,,
M,Mensile,ITC1,Piemonte,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2020-09,840784,,
M,Mensile,ITC1,Piemonte,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2020-10,552066,,
M,Mensile,ITC1,Piemonte,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2020-11,241659,,
